"d_relationship","d_gender","d_orientation","d_age","d_country","d_ethnicity","lf_for","lf_single","lf_want","AttachmnetStyle","mono","long","relationships","family","anx","avoid"
"Single","Man","Straight",33,"TX","Hispanic / Latin, White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.961538461538462,0.683333333333333,0.785714285714286,0.865384615384615,0.0714285714285714,0.0833333333333333
"Single","Man","Straight",34,"United Arab Emirates","Asian","For  long-term dating","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Gay",23,"NY",NA,"For  new friends, short-term dating","Who are single","Women","secure",0.923076923076923,0.883333333333333,0.916666666666667,0.865384615384615,0,0
"Single","Woman","Straight",29,"Hong Kong",NA,"For  new friends","Who are single","Men","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",30,"CA","Middle Eastern","For  new friends, long-term dating, short-term dating","Who are single","Men who like women","secure",0.923076923076923,0.9,0.928571428571429,0.865384615384615,0,0
"Single","Woman","Bisexual",31,"NY","White","For  new friends, long-term dating, short-term dating","Who are single","Everyone","avoidant",0.576923076923077,0.566666666666667,0.583333333333333,0.653846153846154,0.0714285714285714,0.166666666666667
"Single","Man","Straight",18,"UK","Asian","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",53,"NH",NA,"For  new friends","Who are single","Men","secure",0.923076923076923,0.9,0.928571428571429,0.865384615384615,0,0.0833333333333333
"Single","Man","Straight",29,"VA","White","For  new friends, long-term dating, short-term dating","Who are single","Women","anxious",0.692307692307692,0.783333333333333,0.773809523809524,0.826923076923077,0.178571428571429,0
"Single","Man","Straight",32,"UK","White","For  new friends, long-term dating, short-term dating","Who are single","Women","anxious",0.923076923076923,0.85,0.892857142857143,0.75,0,0
"Single","Man","Straight",24,"UK","Black","For  new friends, long-term dating","Who are single","Women","avoidant",0.884615384615385,0.85,0.880952380952381,0.826923076923077,0,0.0833333333333333
"Single","Man","Straight",31,"FL","White","For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","anxious",0.846153846153846,0.716666666666667,0.773809523809524,0.711538461538462,0.0357142857142857,0
"Single","Man","Straight",30,"VA","White","For  long-term dating, short-term dating","Who are single","Women","anxious",0.961538461538462,0.766666666666667,0.845238095238095,0.826923076923077,0,0
"Single","Woman","Straight",37,"CA","White","For  new friends, long-term dating, short-term dating","Who are single","Men who like women","anxious",0.923076923076923,0.9,0.928571428571429,0.788461538461538,0,0
"Single","Man","Straight",39,"Germany","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.730769230769231,0.65,0.69047619047619,0.903846153846154,0,0.0416666666666667
"Single","Woman","Gay",41,"MI","White","For  long-term dating","Who are single","Women","avoidant",1,0.833333333333333,0.904761904761905,0.576923076923077,0,0.0833333333333333
"Single","Man","Straight",35,"Denmark","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.923076923076923,0.833333333333333,0.880952380952381,0.903846153846154,0,0
"Single","Man","Straight",30,"AZ",NA,"For  new friends","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",39,"CA","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.923076923076923,0.816666666666667,0.869047619047619,0.884615384615385,0.107142857142857,0
"Single","Woman","Straight",28,"UK","White","For  new friends","Who are single","Men","secure",0.884615384615385,0.883333333333333,0.904761904761905,0.865384615384615,0,0.0833333333333333
"Single","Man","Straight",26,"FL","Black","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.653846153846154,0.8,0.773809523809524,0.923076923076923,0.107142857142857,0
"Single","Woman","Straight",30,"CT","Black, White","For  new friends, long-term dating, short-term dating","Who are single","Men","secure",0.923076923076923,0.833333333333333,0.880952380952381,0.903846153846154,0,0
"Single","Man","Straight",33,"MI",NA,"For  new friends","Who are single","Women","secure",0.615384615384615,0.7,0.69047619047619,0.865384615384615,0.0714285714285714,0.0833333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,"fearful",1,0.883333333333333,0.94047619047619,0.730769230769231,0.285714285714286,0.25
"Single","Woman","Gay",29,"GA","Black","For  new friends","Who are single","Women","fearful",0.769230769230769,0.6,0.666666666666667,0.634615384615385,0.0714285714285714,0.0833333333333333
"Single","Woman","Straight",27,"UK","Other","For  new friends","Who are single","Men who like women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",32,"UK","White","For  long-term dating, short-term dating, casual sex","Who are single","Women","anxious",0.807692307692308,0.85,0.857142857142857,0.673076923076923,0,0
"Single","Man","Straight",36,"UK",NA,"For  new friends, long-term dating, short-term dating","Who are single","Women","anxious",0.769230769230769,0.816666666666667,0.821428571428571,0.788461538461538,0,0
"Single","Man","Straight",31,"AZ","White","For  new friends","Who are single","Women","anxious",0.961538461538462,0.916666666666667,0.952380952380952,0.846153846153846,0,0
"Single","Woman","Straight",25,"NY",NA,"For  new friends, long-term dating, short-term dating","Who are single","Men","anxious",0.884615384615385,0.833333333333333,0.869047619047619,0.826923076923077,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,"avoidant",0.576923076923077,0.6,0.607142857142857,0.673076923076923,0.0714285714285714,0.208333333333333
"Single","Man","Straight",31,"AZ",NA,"For  long-term dating, short-term dating","Who are single","Women","anxious",0.923076923076923,0.916666666666667,0.94047619047619,0.788461538461538,0.0714285714285714,0
"Single","Woman","Bisexual",25,"Singapore","Asian","For  new friends","Who are single","Everybody","secure",0.884615384615385,0.883333333333333,0.904761904761905,0.865384615384615,0,0
"Single","Man","Bisexual",21,"India","Indian","For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","secure",0.807692307692308,0.766666666666667,0.797619047619048,0.865384615384615,0,0
"Single","Woman","Straight",22,"TX","Hispanic / Latin","For  new friends, long-term dating, short-term dating","Who are single","Men","secure",0.923076923076923,0.633333333333333,0.738095238095238,0.923076923076923,0,0.0416666666666667
"Single","Man","Straight",25,"TX","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.923076923076923,0.766666666666667,0.833333333333333,0.865384615384615,0,0
"Single","Man","Straight",33,"TX",NA,"For  new friends, long-term dating, short-term dating","Who are single","Women","anxious",0.961538461538462,0.816666666666667,0.880952380952381,0.826923076923077,0,0
"Single","Man","Straight",26,"NY","Other","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",40,"CA","Hispanic / Latin, White","For  new friends, long-term dating, short-term dating","Who are single","Women","anxious",0.884615384615385,0.866666666666667,0.892857142857143,0.788461538461538,0,0
"Single","Woman","Bisexual",34,"PA",NA,"For  new friends","Who are single","Everyone","secure",0.846153846153846,0.85,0.869047619047619,0.865384615384615,0,0
"Single","Man","Straight",39,"GA","White","For  new friends, long-term dating, short-term dating","Who are single","Women","avoidant",0.884615384615385,0.85,0.880952380952381,0.826923076923077,0,0.0416666666666667
"Single","Man","Straight",49,"PR","Hispanic / Latin","For  new friends, long-term dating","Who are single","Women","avoidant",0.846153846153846,0.733333333333333,0.785714285714286,0.75,0,0.0833333333333333
"Single","Man","Straight",26,"LA","White","For  new friends, casual sex","Who are single","Women","secure",0.769230769230769,0.533333333333333,0.619047619047619,0.865384615384615,0,0.25
"Single","Man","Straight",33,"MA","White","For  new friends","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",26,"UK","White","For  new friends, long-term dating, short-term dating","Who are single","Women","anxious",0.961538461538462,0.9,0.94047619047619,0.826923076923077,0,0
"Single","Man","Gay",28,"Germany",NA,"For  new friends","Who are single","Men","anxious",0.923076923076923,0.9,0.928571428571429,0.788461538461538,0,0
"Single","Woman","Straight",31,"OH","White","For  new friends, long-term dating, short-term dating","Who are single","Men","secure",1,0.916666666666667,0.964285714285714,0.903846153846154,0,0
"Single","Woman","Straight",27,"CA","White","For  new friends","Who are single","Men who like women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",28,"ID","Hispanic / Latin, White","For  new friends, long-term dating","Who are single","Men","secure",0.923076923076923,0.9,0.928571428571429,0.903846153846154,0,0
"Single","Man","Straight",27,"IN","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.884615384615385,0.85,0.880952380952381,0.865384615384615,0.0357142857142857,0.166666666666667
"Single","Man","Straight",35,"TX","White","For  new friends, long-term dating, short-term dating","Who are single","Women","fearful",0.807692307692308,0.566666666666667,0.654761904761905,0.826923076923077,0.214285714285714,0.208333333333333
"Single","Woman","Straight",25,"IL","White","For  long-term dating","Who are single","Men","secure",0.884615384615385,0.866666666666667,0.892857142857143,0.865384615384615,0,0.166666666666667
NA,NA,NA,NA,NA,NA,NA,NA,NA,"fearful",0.769230769230769,0.816666666666667,0.821428571428571,0.596153846153846,0.0714285714285714,0.0833333333333333
"Single","Woman","Straight",29,"UK","White","For  new friends, long-term dating, short-term dating","Who are single","Men","anxious",0.923076923076923,0.816666666666667,0.869047619047619,0.788461538461538,0,0
"Single","Man","Straight",30,"IN","Black","For  new friends, casual sex","Who are single","Women","secure",0.576923076923077,0.55,0.571428571428571,0.865384615384615,0,0
"Single","Man","Straight",26,"MI","Hispanic / Latin","For  new friends","Who are single","Women","secure",0.923076923076923,0.65,0.75,0.865384615384615,0.0714285714285714,0
"Single","Man","Straight",44,"NY","Asian","For  long-term dating, short-term dating","Who are single","Women","avoidant",0.923076923076923,0.75,0.821428571428571,0.788461538461538,0,0.166666666666667
"Single","Man","Straight",35,"UK","White","For  long-term dating, short-term dating","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0.0833333333333333
"Single","Woman","Queer",29,"CA","White","For  new friends, long-term dating, short-term dating","Who are single","Women","avoidant",0.807692307692308,0.533333333333333,0.630952380952381,0.807692307692308,0.107142857142857,0.291666666666667
"Single","Man","Straight",41,"IL",NA,"For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.730769230769231,0.7,0.726190476190476,0.865384615384615,0,0.0833333333333333
"Single","Woman","Straight",28,"CA","White","For  new friends, long-term dating, short-term dating","Who are single","Men","secure",0.923076923076923,0.9,0.928571428571429,0.865384615384615,0,0.0833333333333333
"Single","Man","Straight",31,"TX","White","For  long-term dating, short-term dating","Who are single","Women","secure",0.807692307692308,0.633333333333333,0.702380952380952,0.865384615384615,0.0357142857142857,0
"Single","Woman","Straight",38,"CA","White","For  new friends, long-term dating, short-term dating","Who are single","Men","secure",0.769230769230769,0.583333333333333,0.654761904761905,0.923076923076923,0,0.0833333333333333
"Single","Woman","Straight",29,"Australia","Hispanic / Latin, White","For  new friends, long-term dating, short-term dating","Who are single","Men","fearful",0.884615384615385,0.65,0.738095238095238,0.75,0.0714285714285714,0.0833333333333333
"Single","Woman","Straight",18,"UK",NA,"For  new friends, short-term dating","Who are single","Men who like women","secure",0.846153846153846,0.883333333333333,0.892857142857143,0.865384615384615,0,0
"Single","Man","Straight",33,"SC","White","For  new friends, long-term dating","Who are single","Women","avoidant",1,0.9,0.952380952380952,0.711538461538462,0,0.0833333333333333
"Single","Man","Straight",32,"Germany","White","For  long-term dating, short-term dating, casual sex","Who are single","Women","fearful",0.346153846153846,0.35,0.357142857142857,0.480769230769231,0.0714285714285714,0.0833333333333333
"Single","Man","Straight",24,"India",NA,"For  new friends","Who are single","Women","secure",0.846153846153846,0.916666666666667,0.916666666666667,0.865384615384615,0,0
"Single","Man","Gay",54,"CA","White","For  new friends, long-term dating","Who are single","Men","anxious",0.961538461538462,0.766666666666667,0.845238095238095,0.826923076923077,0,0
"Single","Man","Straight",33,"MD",NA,"For  new friends, short-term dating, casual sex","Who are single","Women","secure",0.923076923076923,0.733333333333333,0.80952380952381,0.865384615384615,0,0
"Single","Woman","Straight",35,"CA","Black, Other","For  new friends, long-term dating, short-term dating, casual sex","Who are single","Men","avoidant",1,0.75,0.845238095238095,0.788461538461538,0.0357142857142857,0.0833333333333333
"Single","Woman","Straight",27,"CA","White","For  new friends, long-term dating, short-term dating","Who are single","Men who like women","anxious",0.923076923076923,0.866666666666667,0.904761904761905,0.788461538461538,0,0
"Single","Man","Straight",22,"UK","White","For  casual sex","Who are single","Women","secure",0.769230769230769,0.883333333333333,0.869047619047619,0.865384615384615,0,0.0833333333333333
"Single","Man","Straight",29,"TX","Other","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.769230769230769,0.75,0.773809523809524,0.884615384615385,0.107142857142857,0.0833333333333333
"Single","Woman","Straight",26,"Netherlands","White","For  new friends, long-term dating, short-term dating","Who are single","Men","secure",0.923076923076923,0.85,0.892857142857143,0.865384615384615,0,0
"Single","Woman","Straight",25,"NJ","White","For  new friends","Who are single","Men","secure",0.923076923076923,0.9,0.928571428571429,0.865384615384615,0,0.0833333333333333
"Single","Man","Straight",40,"WI","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",1,0.883333333333333,0.94047619047619,0.865384615384615,0.142857142857143,0
"Single","Man","Straight",28,"UK","Other","For  long-term dating, short-term dating","Who are single","Women","anxious",0.884615384615385,0.7,0.773809523809524,0.788461538461538,0,0
"Single","Man","Straight",26,"MI","White","For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","secure",0.923076923076923,0.816666666666667,0.869047619047619,0.903846153846154,0.0357142857142857,0.0833333333333333
"Single","Man","Straight",27,"UK","Black","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.807692307692308,0.883333333333333,0.880952380952381,0.865384615384615,0,0
"Single","Man","Straight",51,"CA","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.846153846153846,0.9,0.904761904761905,0.865384615384615,0,0.0833333333333333
"Single","Man","Bisexual",27,"FL","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",38,"IL","White","For  long-term dating","Who are single","Women who like men","secure",0.923076923076923,0.85,0.892857142857143,0.923076923076923,0,0.0833333333333333
"Single","Woman","Straight",22,"NY",NA,"For  new friends","Who are single","Men","secure",0.884615384615385,0.866666666666667,0.892857142857143,0.903846153846154,0,0
"Single","Woman","Straight",22,"NY","White","For  new friends, long-term dating, short-term dating","Who are single","Men","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",34,"New Brunswick","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.961538461538462,0.9,0.94047619047619,0.903846153846154,0,0
"Single","Woman","Bisexual",39,"TX","White","For  new friends","Who are single","Everyone","avoidant",0.730769230769231,0.766666666666667,0.773809523809524,0.826923076923077,0,0.0833333333333333
"Single","Man","Straight",34,"CA","White","For  long-term dating, short-term dating","Who are single","Women","anxious",0.730769230769231,0.416666666666667,0.523809523809524,0.0192307692307692,0.142857142857143,0.0833333333333333
"Single","Woman","Bisexual",25,"WA","Asian","For  new friends, long-term dating, short-term dating","Who are single","Everyone","avoidant",0.307692307692308,0.55,0.488095238095238,0.634615384615385,0,0.0833333333333333
"Single","Man","Straight",28,"UK","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",31,"NY",NA,"For  new friends","Who are single","Women","secure",0.846153846153846,0.65,0.726190476190476,0.865384615384615,0,0.0833333333333333
"Single","Man","Straight",51,"OR","Asian","For  new friends, long-term dating","Who are single","Women","anxious",0.961538461538462,0.8,0.869047619047619,0.826923076923077,0.0357142857142857,0
"Single","Woman","Straight",30,"Italy",NA,"For  new friends","Who are single","Men who like women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Queer, Sapiosexual, Pansexual",28,"CA","Other","For  new friends, long-term dating, short-term dating","Who are single","Everyone","avoidant",0.576923076923077,0.616666666666667,0.619047619047619,0.826923076923077,0,0.125
"Single","Man","Straight",39,"UK","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.961538461538462,0.716666666666667,0.80952380952381,0.903846153846154,0,0.0833333333333333
"Single","Man","Straight",35,"VA","Black","For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","anxious",0.884615384615385,0.766666666666667,0.821428571428571,0.788461538461538,0,0
"Single","Man","Straight",32,"WA","White, Other","For  new friends, long-term dating, short-term dating","Who are single","Women","avoidant",0.961538461538462,0.683333333333333,0.785714285714286,0.75,0.0357142857142857,0.0833333333333333
"Single","Man","Straight",29,"GA",NA,"For  new friends","Who are single","Women","secure",0.807692307692308,0.916666666666667,0.904761904761905,0.865384615384615,0,0
"Single","Man","Gay",19,"WA","Middle Eastern, White","For  short-term dating, casual sex","Who are single","Men","anxious",0.615384615384615,0.6,0.619047619047619,0.634615384615385,0.285714285714286,0.166666666666667
"Single","Woman","Straight",23,"Ontario","White","For  new friends, long-term dating, short-term dating","Who are single","Men","secure",0.961538461538462,0.883333333333333,0.928571428571429,0.865384615384615,0,0
"Single","Man","Straight",34,"Singapore","Asian","For  new friends","Who are single","Women","secure",0.923076923076923,0.883333333333333,0.916666666666667,0.865384615384615,0,0.0833333333333333
"Single","Man","Straight",28,"UK","Black","For  new friends, long-term dating, short-term dating","Who are single","Everyone","avoidant",0.923076923076923,0.8,0.857142857142857,0.673076923076923,0,0.208333333333333
"Single","Woman","Bisexual",23,"Denmark","White","For  long-term dating, short-term dating, casual sex","Who are single","Everyone","secure",0.769230769230769,0.7,0.738095238095238,0.865384615384615,0,0.0833333333333333
"Single","Man","Straight",47,"UK","Black","For  new friends","Who are single","Women","secure",0.884615384615385,0.916666666666667,0.928571428571429,0.865384615384615,0,0
"Single","Woman","Straight",29,"CA","Hispanic / Latin, White","For  new friends, long-term dating, short-term dating","Who are single","Men who like women","avoidant",0.576923076923077,0.833333333333333,0.773809523809524,0.826923076923077,0,0.0833333333333333
"Single","Woman","Straight",35,"CA","Asian, White","For  new friends, long-term dating","Who are single","Men","anxious",0.884615384615385,0.833333333333333,0.869047619047619,0.75,0,0
"Single","Woman","Bisexual",24,"NY",NA,"For  new friends, long-term dating, short-term dating","Who are single","Everyone","secure",0.846153846153846,0.85,0.869047619047619,0.865384615384615,0,0
"Single","Man","Straight",37,"SC","Asian","For  new friends, long-term dating, short-term dating","Who are single","Women","anxious",0.923076923076923,0.8,0.857142857142857,0.826923076923077,0.178571428571429,0.125
"Single","Man","Straight",44,"MO","White","For  new friends, long-term dating","Who are single","Women","secure",0.923076923076923,0.883333333333333,0.916666666666667,0.865384615384615,0,0
"Single","Man","Straight",42,"CA","White","For  new friends, long-term dating","Who are single","Women","secure",0.923076923076923,0.9,0.928571428571429,0.865384615384615,0,0
"Single","Woman","Straight",35,"Italy",NA,"For  new friends, long-term dating, short-term dating","Who are single","Men who like women","secure",0.884615384615385,0.866666666666667,0.892857142857143,0.903846153846154,0,0
"Single","Man","Straight",39,"TX","Asian","For  new friends, long-term dating, short-term dating","Who are single","Women","avoidant",0.884615384615385,0.7,0.773809523809524,0.634615384615385,0,0.166666666666667
"Single","Man","Straight",25,"NY",NA,"For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","anxious",1,0.833333333333333,0.904761904761905,0.673076923076923,0.214285714285714,0
"Single","Man","Straight",27,"NH","White","For  new friends, long-term dating","Who are single","Women who like men","anxious",0.884615384615385,0.783333333333333,0.833333333333333,0.75,0.0714285714285714,0
"Single","Man","Straight",29,"NY","Black","For  new friends, long-term dating","Who are single","Women","secure",0.884615384615385,0.766666666666667,0.821428571428571,0.865384615384615,0,0.0833333333333333
"Single","Man","Straight",43,"British Columbia","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.884615384615385,0.6,0.678571428571429,0.923076923076923,0.0714285714285714,0.0833333333333333
"Single","Woman","Straight",36,"Germany","White","For  new friends, long-term dating","Who are single","Men who like women","secure",0.923076923076923,0.8,0.857142857142857,0.865384615384615,0,0
"Single","Man","Gay",24,"NY","White","For  new friends, long-term dating, short-term dating","Who are single","Men","anxious",0.961538461538462,0.65,0.761904761904762,0.826923076923077,0,0
"Single","Woman","Bisexual",25,"Germany",NA,"For  long-term dating, short-term dating","Who are single","Everyone","avoidant",0.807692307692308,0.716666666666667,0.761904761904762,0.519230769230769,0,0.0833333333333333
"Single","Man","Straight",32,"Ontario","White","For  new friends, long-term dating, short-term dating","Who are single","Women","avoidant",0.769230769230769,0.516666666666667,0.607142857142857,0.807692307692308,0,0.0833333333333333
"Single","Woman","Straight",20,"Bangladesh","Asian","For  new friends","Who are single","Everyone","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0.285714285714286,0.208333333333333
"Single","Man","Straight",41,"CA","White, Other","For  new friends, long-term dating, short-term dating","Who are single","Women","avoidant",0.884615384615385,0.716666666666667,0.785714285714286,0.826923076923077,0,0.25
"Single","Man","Straight",25,"KS","White","For  new friends, long-term dating, short-term dating","Who are single","Women","avoidant",0.615384615384615,0.516666666666667,0.535714285714286,0.788461538461538,0.142857142857143,0.416666666666667
"Single","Man","Gay",40,"RI","White","For  new friends, long-term dating, short-term dating, casual sex","Who are single","Men","anxious",0.769230769230769,0.65,0.702380952380952,0.711538461538462,0.0714285714285714,0
"Single","Woman","Bisexual",33,"UK","White","For  new friends, long-term dating, short-term dating","Who are single","Everyone","anxious",0.423076923076923,0.483333333333333,0.476190476190476,0.826923076923077,0.214285714285714,0.166666666666667
"Single","Woman","Straight",37,"NY","White","For  new friends, long-term dating","Who are single","Men","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",27,"NY","Other","For  new friends, long-term dating, short-term dating","Who are single","Everyone","secure",0.884615384615385,0.883333333333333,0.904761904761905,0.903846153846154,0,0.0416666666666667
"Single","Woman","Straight",36,"WA",NA,"For  new friends, long-term dating, short-term dating","Who are single","Men","secure",0.923076923076923,0.866666666666667,0.904761904761905,0.903846153846154,0,0.0833333333333333
"Single","Woman","Straight",37,"NV","White","For  new friends, long-term dating","Who are single","Men","secure",1,0.866666666666667,0.928571428571429,0.884615384615385,0.0714285714285714,0.166666666666667
"Single","Woman","Straight",33,"FL","White","For  new friends, short-term dating","Who are single","Men","secure",0.769230769230769,0.833333333333333,0.833333333333333,0.865384615384615,0.0714285714285714,0.0833333333333333
"Single","Woman","Bisexual",34,"WA","Black","For  new friends, long-term dating, short-term dating","Who are single","Everyone","secure",0.769230769230769,0.6,0.666666666666667,0.865384615384615,0.0714285714285714,0.166666666666667
"Single","Man","Straight",48,"Argentina","White","For  new friends, long-term dating","Who are single","Women","anxious",0.923076923076923,0.916666666666667,0.94047619047619,0.788461538461538,0,0
"Single","Man","Straight",48,"British Columbia",NA,"For  new friends","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",29,"UK","White","For  new friends, long-term dating, short-term dating","Who are single","Women","avoidant",0.884615384615385,0.8,0.845238095238095,0.826923076923077,0,0.166666666666667
"Single","Woman","Straight",46,"IL","White","For  new friends, long-term dating, short-term dating","Who are single","Men","secure",0.923076923076923,0.9,0.928571428571429,0.865384615384615,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,"avoidant",0.923076923076923,0.883333333333333,0.916666666666667,0.788461538461538,0,0.0833333333333333
"Single","Woman","Straight",25,"Denmark",NA,"For  new friends","Who are single","Men who like women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",28,"UK","White","For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","anxious",0.884615384615385,0.633333333333333,0.726190476190476,0.769230769230769,0,0
"Single","Woman","Bisexual",27,"MA","White","For  new friends, long-term dating, short-term dating","Who are single","Everyone","secure",0.923076923076923,0.783333333333333,0.845238095238095,0.923076923076923,0,0
"Single","Woman","Straight",28,"British Columbia","White","For  new friends, long-term dating","Who are single","Men","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0.125
"Single","Man","Straight",34,"WA","Other","For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","avoidant",0.769230769230769,0.616666666666667,0.678571428571429,0.807692307692308,0.0357142857142857,0.0833333333333333
"Single","Man","Straight",25,"NY","Hispanic / Latin","For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","secure",0.846153846153846,0.9,0.904761904761905,0.865384615384615,0.0714285714285714,0
"Single","Man","Straight",35,"MO","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.884615384615385,0.666666666666667,0.75,0.923076923076923,0.142857142857143,0
"Single","Woman","Straight",30,"VA","White","For  new friends","Who are single","Men","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",33,"NE","White","For  long-term dating, short-term dating","Who are single","Women","anxious",1,0.85,0.916666666666667,0.807692307692308,0.0714285714285714,0.0416666666666667
"Single","Woman","Straight",37,"Sweden",NA,"For  new friends, long-term dating","Who are single","Everybody","anxious",0.884615384615385,0.8,0.845238095238095,0.788461538461538,0,0
"Single","Man","Straight",33,"UK","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.769230769230769,0.85,0.845238095238095,0.865384615384615,0,0
"Single","Woman","Bisexual",32,"Netherlands","White","For  new friends, long-term dating, short-term dating","Who are single","Everyone","secure",0.923076923076923,0.783333333333333,0.845238095238095,0.865384615384615,0.0357142857142857,0
"Single","Man","Straight",35,"OR",NA,"For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",49,"Cyprus","Middle Eastern","For  new friends","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",39,"NH","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.923076923076923,0.8,0.857142857142857,0.923076923076923,0,0.0833333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,"secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0.0833333333333333
"Single","Man","Straight",44,"British Columbia","White","For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",35,"Malaysia","Asian","For  long-term dating","Who are single","Men","anxious",0.730769230769231,0.866666666666667,0.845238095238095,0.846153846153846,0.0714285714285714,0
"Single","Woman","Straight",27,"France","Hispanic / Latin","For  short-term dating","Who are single","Everyone","secure",0.692307692307692,0.533333333333333,0.595238095238095,0.903846153846154,0.107142857142857,0.25
"Single","Man","Straight",40,"Alberta","White","For  new friends, long-term dating","Who are single","Women","secure",0.923076923076923,0.9,0.928571428571429,0.865384615384615,0,0.166666666666667
"Single","Woman","Straight",28,"UK","White","For  new friends, long-term dating, short-term dating","Who are single","Men who like women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Bisexual",30,"NC","White","For  new friends, long-term dating, short-term dating","Who are single","Everyone","fearful",0.923076923076923,0.883333333333333,0.916666666666667,0.826923076923077,0.0714285714285714,0.0833333333333333
"Single","Man","Straight",27,"WA","White","For  new friends, long-term dating, short-term dating","Who are single","Women","anxious",0.846153846153846,0.733333333333333,0.785714285714286,0.615384615384615,0.142857142857143,0.0833333333333333
"Single","Man","Straight",26,"NY","White","For  new friends","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
